time,agentname,agentamount
34.044090,S,3684
34.049221,E,1302
34.049221,H,1000
34.049221,I,770
34.049221,R,4244
34.049221,S,3683
34.050121,E,1301
34.050121,H,1000
34.050121,I,771
34.050121,R,4244
34.050121,S,3683
34.050899,E,1300
34.050899,H,1000
34.050899,I,772
34.050899,R,4244
34.050899,S,3683
34.054449,E,1300
34.054449,H,1000
34.054449,I,771
34.054449,R,4245
34.054449,S,3683
34.055078,E,1300
34.055078,H,1000
34.055078,I,770
34.055078,R,4246
34.055078,S,3683
34.056513,E,1300
34.056513,H,1000
34.056513,I,769
34.056513,R,4247
34.056513,S,3683
34.057705,E,1300
34.057705,H,1000
34.057705,I,768
34.057705,R,4248
34.057705,S,3683
34.057898,E,1299
34.057898,H,1000
34.057898,I,769
34.057898,R,4248
34.057898,S,3683
34.059885,E,1299
34.059885,H,1000
34.059885,I,768
34.059885,R,4249
34.059885,S,3683
34.060130,E,1298
34.060130,H,1000
34.060130,I,769
34.060130,R,4249
34.060130,S,3683
34.061147,E,1297
34.061147,H,1000
34.061147,I,770
34.061147,R,4249
34.061147,S,3683
34.061955,E,1297
34.061955,H,1000
34.061955,I,769
34.061955,R,4250
34.061955,S,3683
34.063727,E,1298
34.063727,H,1000
34.063727,I,769
34.063727,R,4250
34.063727,S,3682
34.063736,E,1298
34.063736,H,1000
34.063736,I,768
34.063736,R,4251
34.063736,S,3682
34.066036,E,1298
34.066036,H,1000
34.066036,I,767
34.066036,R,4252
34.066036,S,3682
34.066483,E,1297
34.066483,H,1000
34.066483,I,768
34.066483,R,4252
34.066483,S,3682
34.069087,E,1297
34.069087,H,1000
34.069087,I,767
34.069087,R,4253
34.069087,S,3682
34.069651,E,1297
34.069651,H,1000
34.069651,I,766
34.069651,R,4254
34.069651,S,3682
34.071427,E,1297
34.071427,H,1000
34.071427,I,765
34.071427,R,4255
34.071427,S,3682
34.073620,E,1298
34.073620,H,1000
34.073620,I,765
34.073620,R,4255
34.073620,S,3681
34.073677,E,1298
34.073677,H,1000
34.073677,I,764
34.073677,R,4256
34.073677,S,3681
34.074706,E,1297
34.074706,H,1000
34.074706,I,765
34.074706,R,4256
34.074706,S,3681
34.076476,E,1297
34.076476,H,1000
34.076476,I,764
34.076476,R,4257
34.076476,S,3681
34.077950,E,1298
34.077950,H,1000
34.077950,I,764
34.077950,R,4257
34.077950,S,3680
34.079076,E,1299
34.079076,H,1000
34.079076,I,764
34.079076,R,4257
34.079076,S,3679
34.079411,E,1299
34.079411,H,1000
34.079411,I,763
34.079411,R,4258
34.079411,S,3679
34.079971,E,1299
34.079971,H,1000
34.079971,I,762
34.079971,R,4259
34.079971,S,3679
34.080029,E,1298
34.080029,H,1000
34.080029,I,763
34.080029,R,4259
34.080029,S,3679
34.087758,E,1298
34.087758,H,1000
34.087758,I,762
34.087758,R,4260
34.087758,S,3679
34.087847,E,1299
34.087847,H,1000
34.087847,I,762
34.087847,R,4260
34.087847,S,3678
34.088014,E,1299
34.088014,H,1000
34.088014,I,761
34.088014,R,4261
34.088014,S,3678
34.091612,E,1299
34.091612,H,1000
34.091612,I,760
34.091612,R,4262
34.091612,S,3678
34.094335,E,1298
34.094335,H,1000
34.094335,I,761
34.094335,R,4262
34.094335,S,3678
34.094493,E,1298
34.094493,H,1000
34.094493,I,760
34.094493,R,4263
34.094493,S,3678
34.095157,E,1297
34.095157,H,1000
34.095157,I,761
34.095157,R,4263
34.095157,S,3678
34.096028,E,1298
34.096028,H,1000
34.096028,I,761
34.096028,R,4263
34.096028,S,3677
34.098164,E,1299
34.098164,H,1000
34.098164,I,761
34.098164,R,4263
34.098164,S,3676
34.098842,E,1298
34.098842,H,1000
34.098842,I,762
34.098842,R,4263
34.098842,S,3676
34.100629,E,1297
34.100629,H,1000
34.100629,I,763
34.100629,R,4263
34.100629,S,3676
34.101525,E,1298
34.101525,H,1000
34.101525,I,763
34.101525,R,4263
34.101525,S,3675
34.102973,E,1299
34.102973,H,1000
34.102973,I,763
34.102973,R,4263
34.102973,S,3674
34.109034,E,1300
34.109034,H,1000
34.109034,I,763
34.109034,R,4263
34.109034,S,3673
34.109752,E,1300
34.109752,H,1000
34.109752,I,762
34.109752,R,4264
34.109752,S,3673
34.109905,E,1299
34.109905,H,1000
34.109905,I,763
34.109905,R,4264
34.109905,S,3673
34.111697,E,1299
34.111697,H,1000
34.111697,I,762
34.111697,R,4265
34.111697,S,3673
34.111942,E,1298
34.111942,H,1000
34.111942,I,763
34.111942,R,4265
34.111942,S,3673
34.114370,E,1299
34.114370,H,1000
34.114370,I,763
34.114370,R,4265
34.114370,S,3672
34.115685,E,1300
34.115685,H,1000
34.115685,I,763
34.115685,R,4265
34.115685,S,3671
34.116251,E,1301
34.116251,H,1000
34.116251,I,763
34.116251,R,4265
34.116251,S,3670
34.116792,E,1300
34.116792,H,1000
34.116792,I,764
34.116792,R,4265
34.116792,S,3670
34.119185,E,1299
34.119185,H,1000
34.119185,I,765
34.119185,R,4265
34.119185,S,3670
34.119343,E,1299
34.119343,H,1000
34.119343,I,764
34.119343,R,4266
34.119343,S,3670
34.119954,E,1298
34.119954,H,1000
34.119954,I,765
34.119954,R,4266
34.119954,S,3670
34.120319,E,1298
34.120319,H,1000
34.120319,I,764
34.120319,R,4267
34.120319,S,3670
34.124070,E,1299
34.124070,H,1000
34.124070,I,764
34.124070,R,4267
34.124070,S,3669
34.126946,E,1299
34.126946,H,1000
34.126946,I,763
34.126946,R,4268
34.126946,S,3669
34.128093,E,1299
34.128093,H,1000
34.128093,I,762
34.128093,R,4269
34.128093,S,3669
34.130242,E,1298
34.130242,H,1000
34.130242,I,763
34.130242,R,4269
34.130242,S,3669
34.132004,E,1297
34.132004,H,1000
34.132004,I,764
34.132004,R,4269
34.132004,S,3669
34.132754,E,1296
34.132754,H,1000
34.132754,I,765
34.132754,R,4269
34.132754,S,3669
34.136250,E,1297
34.136250,H,1000
34.136250,I,765
34.136250,R,4269
34.136250,S,3668
34.138395,E,1298
34.138395,H,1000
34.138395,I,765
34.138395,R,4269
34.138395,S,3667
34.138472,E,1298
34.138472,H,1000
34.138472,I,764
34.138472,R,4270
34.138472,S,3667
34.138934,E,1299
34.138934,H,1000
34.138934,I,764
34.138934,R,4270
34.138934,S,3666
34.139146,E,1299
34.139146,H,1000
34.139146,I,763
34.139146,R,4271
34.139146,S,3666
34.141441,E,1300
34.141441,H,1000
34.141441,I,763
34.141441,R,4271
34.141441,S,3665
34.142202,E,1299
34.142202,H,1000
34.142202,I,764
34.142202,R,4271
34.142202,S,3665
34.143970,E,1300
34.143970,H,1000
34.143970,I,764
34.143970,R,4271
34.143970,S,3664
34.144913,E,1301
34.144913,H,1000
34.144913,I,764
34.144913,R,4271
34.144913,S,3663
34.146846,E,1301
34.146846,H,1000
34.146846,I,763
34.146846,R,4272
34.146846,S,3663
34.146879,E,1302
34.146879,H,1000
34.146879,I,763
34.146879,R,4272
34.146879,S,3662
34.147784,E,1301
34.147784,H,1000
34.147784,I,764
34.147784,R,4272
34.147784,S,3662
34.149396,E,1300
34.149396,H,1000
34.149396,I,765
34.149396,R,4272
34.149396,S,3662
34.149791,E,1300
34.149791,H,1000
34.149791,I,764
34.149791,R,4273
34.149791,S,3662
34.150159,E,1301
34.150159,H,1000
34.150159,I,764
34.150159,R,4273
34.150159,S,3661
34.150757,E,1300
34.150757,H,1000
34.150757,I,765
34.150757,R,4273
34.150757,S,3661
34.151063,E,1300
34.151063,H,1000
34.151063,I,764
34.151063,R,4274
34.151063,S,3661
34.153193,E,1300
34.153193,H,1000
34.153193,I,763
34.153193,R,4275
34.153193,S,3661
34.154727,E,1300
34.154727,H,1000
34.154727,I,762
34.154727,R,4276
34.154727,S,3661
34.156355,E,1300
34.156355,H,1000
34.156355,I,761
34.156355,R,4277
34.156355,S,3661
34.161093,E,1300
34.161093,H,1000
34.161093,I,760
34.161093,R,4278
34.161093,S,3661
34.162034,E,1301
34.162034,H,1000
34.162034,I,760
34.162034,R,4278
34.162034,S,3660
34.163443,E,1300
34.163443,H,1000
34.163443,I,761
34.163443,R,4278
34.163443,S,3660
34.167725,E,1299
34.167725,H,1000
34.167725,I,762
34.167725,R,4278
34.167725,S,3660
34.168133,E,1298
34.168133,H,1000
34.168133,I,763
34.168133,R,4278
34.168133,S,3660
34.174324,E,1298
34.174324,H,1000
34.174324,I,762
34.174324,R,4279
34.174324,S,3660
34.175062,E,1297
34.175062,H,1000
34.175062,I,763
34.175062,R,4279
34.175062,S,3660
34.175195,E,1296
34.175195,H,1000
34.175195,I,764
34.175195,R,4279
34.175195,S,3660
34.175333,E,1297
34.175333,H,1000
34.175333,I,764
34.175333,R,4279
34.175333,S,3659
34.175537,E,1296
34.175537,H,1000
34.175537,I,765
34.175537,R,4279
34.175537,S,3659
34.176642,E,1296
34.176642,H,1000
34.176642,I,764
34.176642,R,4280
34.176642,S,3659
34.178072,E,1297
34.178072,H,1000
34.178072,I,764
34.178072,R,4280
34.178072,S,3658
34.181266,E,1298
34.181266,H,1000
34.181266,I,764
34.181266,R,4280
34.181266,S,3657
34.183660,E,1297
34.183660,H,1000
34.183660,I,765
34.183660,R,4280
34.183660,S,3657
34.186087,E,1298
34.186087,H,1000
34.186087,I,765
34.186087,R,4280
34.186087,S,3656
34.187390,E,1297
34.187390,H,1000
34.187390,I,766
34.187390,R,4280
34.187390,S,3656
34.189625,E,1296
34.189625,H,1000
34.189625,I,767
34.189625,R,4280
34.189625,S,3656
34.192750,E,1295
34.192750,H,1000
34.192750,I,768
34.192750,R,4280
34.192750,S,3656
34.197804,E,1294
34.197804,H,1000
34.197804,I,769
34.197804,R,4280
34.197804,S,3656
34.201262,E,1295
34.201262,H,1000
34.201262,I,769
34.201262,R,4280
34.201262,S,3655
34.201847,E,1296
34.201847,H,1000
34.201847,I,769
34.201847,R,4280
34.201847,S,3654
34.204491,E,1295
34.204491,H,1000
34.204491,I,770
34.204491,R,4280
34.204491,S,3654
34.208656,E,1294
34.208656,H,1000
34.208656,I,771
34.208656,R,4280
34.208656,S,3654
34.209339,E,1294
34.209339,H,1000
34.209339,I,770
34.209339,R,4281
34.209339,S,3654
34.209530,E,1293
34.209530,H,1000
34.209530,I,771
34.209530,R,4281
34.209530,S,3654
34.209956,E,1294
34.209956,H,1000
34.209956,I,771
34.209956,R,4281
34.209956,S,3653
34.211136,E,1293
34.211136,H,1000
34.211136,I,772
34.211136,R,4281
34.211136,S,3653
34.214602,E,1292
34.214602,H,1000
34.214602,I,773
34.214602,R,4281
34.214602,S,3653
34.215304,E,1291
34.215304,H,1000
34.215304,I,774
34.215304,R,4281
34.215304,S,3653
34.215790,E,1290
34.215790,H,1000
34.215790,I,775
34.215790,R,4281
34.215790,S,3653
34.215828,E,1290
34.215828,H,1000
34.215828,I,774
34.215828,R,4282
34.215828,S,3653
34.215947,E,1291
34.215947,H,1000
34.215947,I,774
34.215947,R,4282
34.215947,S,3652
34.217308,E,1291
34.217308,H,1000
34.217308,I,773
34.217308,R,4283
34.217308,S,3652
34.217571,E,1292
34.217571,H,1000
34.217571,I,773
34.217571,R,4283
34.217571,S,3651
34.217940,E,1293
34.217940,H,1000
34.217940,I,773
34.217940,R,4283
34.217940,S,3650
34.219698,E,1294
34.219698,H,1000
34.219698,I,773
34.219698,R,4283
34.219698,S,3649
34.222044,E,1293
34.222044,H,1000
34.222044,I,774
34.222044,R,4283
34.222044,S,3649
34.226591,E,1292
34.226591,H,1000
34.226591,I,775
34.226591,R,4283
34.226591,S,3649
34.227353,E,1291
34.227353,H,1000
34.227353,I,776
34.227353,R,4283
34.227353,S,3649
34.227675,E,1292
34.227675,H,1000
34.227675,I,776
34.227675,R,4283
34.227675,S,3648
34.227989,E,1293
34.227989,H,1000
34.227989,I,776
34.227989,R,4283
34.227989,S,3647
34.230432,E,1294
34.230432,H,1000
34.230432,I,776
34.230432,R,4283
34.230432,S,3646
34.231139,E,1294
34.231139,H,1000
34.231139,I,775
34.231139,R,4284
34.231139,S,3646
34.232562,E,1293
34.232562,H,1000
34.232562,I,776
34.232562,R,4284
34.232562,S,3646
34.234072,E,1293
34.234072,H,1000
34.234072,I,775
34.234072,R,4285
34.234072,S,3646
34.234483,E,1292
34.234483,H,1000
34.234483,I,776
34.234483,R,4285
34.234483,S,3646
34.237038,E,1292
34.237038,H,1000
34.237038,I,775
34.237038,R,4286
34.237038,S,3646
34.237342,E,1293
34.237342,H,1000
34.237342,I,775
34.237342,R,4286
34.237342,S,3645
34.240039,E,1292
34.240039,H,1000
34.240039,I,776
34.240039,R,4286
34.240039,S,3645
34.240094,E,1292
34.240094,H,1000
34.240094,I,775
34.240094,R,4287
34.240094,S,3645
34.240777,E,1292
34.240777,H,1000
34.240777,I,774
34.240777,R,4288
34.240777,S,3645
34.241585,E,1292
34.241585,H,1000
34.241585,I,773
34.241585,R,4289
34.241585,S,3645
34.244700,E,1291
34.244700,H,1000
34.244700,I,774
34.244700,R,4289
34.244700,S,3645
34.245603,E,1290
34.245603,H,1000
34.245603,I,775
34.245603,R,4289
34.245603,S,3645
34.253157,E,1290
34.253157,H,1000
34.253157,I,774
34.253157,R,4290
34.253157,S,3645
34.255410,E,1290
34.255410,H,1000
34.255410,I,773
34.255410,R,4291
34.255410,S,3645
34.255528,E,1290
34.255528,H,1000
34.255528,I,772
34.255528,R,4292
34.255528,S,3645
34.257926,E,1290
34.257926,H,1000
34.257926,I,771
34.257926,R,4293
34.257926,S,3645
34.261936,E,1290
34.261936,H,1000
34.261936,I,770
34.261936,R,4294
34.261936,S,3645
34.264875,E,1290
34.264875,H,1000
34.264875,I,769
34.264875,R,4295
34.264875,S,3645
34.265917,E,1290
34.265917,H,1000
34.265917,I,768
34.265917,R,4296
34.265917,S,3645
34.266590,E,1289
34.266590,H,1000
34.266590,I,769
34.266590,R,4296
34.266590,S,3645
34.267913,E,1288
34.267913,H,1000
34.267913,I,770
34.267913,R,4296
34.267913,S,3645
34.268684,E,1287
34.268684,H,1000
34.268684,I,771
34.268684,R,4296
34.268684,S,3645
34.270287,E,1288
34.270287,H,1000
34.270287,I,771
34.270287,R,4296
34.270287,S,3644
34.270536,E,1288
34.270536,H,1000
34.270536,I,770
34.270536,R,4297
34.270536,S,3644
34.272810,E,1287
34.272810,H,1000
34.272810,I,771
34.272810,R,4297
34.272810,S,3644
34.273675,E,1287
34.273675,H,1000
34.273675,I,770
34.273675,R,4298
34.273675,S,3644
34.274502,E,1288
34.274502,H,1000
34.274502,I,770
34.274502,R,4298
34.274502,S,3643
34.274538,E,1289
34.274538,H,1000
34.274538,I,770
34.274538,R,4298
34.274538,S,3642
34.277398,E,1288
34.277398,H,1000
34.277398,I,771
34.277398,R,4298
34.277398,S,3642
34.279023,E,1287
34.279023,H,1000
34.279023,I,772
34.279023,R,4298
34.279023,S,3642
34.279633,E,1286
34.279633,H,1000
34.279633,I,773
34.279633,R,4298
34.279633,S,3642
34.279791,E,1286
34.279791,H,1000
34.279791,I,772
34.279791,R,4299
34.279791,S,3642
34.280103,E,1286
34.280103,H,1000
34.280103,I,771
34.280103,R,4300
34.280103,S,3642
34.282115,E,1286
34.282115,H,1000
34.282115,I,770
34.282115,R,4301
34.282115,S,3642
34.282629,E,1286
34.282629,H,1000
34.282629,I,769
34.282629,R,4302
34.282629,S,3642
34.283006,E,1287
34.283006,H,1000
34.283006,I,769
34.283006,R,4302
34.283006,S,3641
34.283195,E,1287
34.283195,H,1000
34.283195,I,768
34.283195,R,4303
34.283195,S,3641
34.283999,E,1288
34.283999,H,1000
34.283999,I,768
34.283999,R,4303
34.283999,S,3640
34.286649,E,1288
34.286649,H,1000
34.286649,I,767
34.286649,R,4304
34.286649,S,3640
34.287844,E,1287
34.287844,H,1000
34.287844,I,768
34.287844,R,4304
34.287844,S,3640
34.290660,E,1287
34.290660,H,1000
34.290660,I,767
34.290660,R,4305
34.290660,S,3640
34.291588,E,1288
34.291588,H,1000
34.291588,I,767
34.291588,R,4305
34.291588,S,3639
34.296846,E,1288
34.296846,H,1000
34.296846,I,766
34.296846,R,4306
34.296846,S,3639
34.297190,E,1287
34.297190,H,1000
34.297190,I,767
34.297190,R,4306
34.297190,S,3639
34.297557,E,1286
34.297557,H,1000
34.297557,I,768
34.297557,R,4306
34.297557,S,3639
34.298257,E,1287
34.298257,H,1000
34.298257,I,768
34.298257,R,4306
34.298257,S,3638
34.298528,E,1287
34.298528,H,1000
34.298528,I,767
34.298528,R,4307
34.298528,S,3638
34.298998,E,1287
34.298998,H,1000
34.298998,I,766
34.298998,R,4308
34.298998,S,3638
34.299183,E,1287
34.299183,H,1000
34.299183,I,765
34.299183,R,4309
34.299183,S,3638
34.299277,E,1288
34.299277,H,1000
34.299277,I,765
34.299277,R,4309
34.299277,S,3637
34.300142,E,1288
34.300142,H,1000
34.300142,I,764
34.300142,R,4310
34.300142,S,3637
34.306546,E,1288
34.306546,H,1000
34.306546,I,763
34.306546,R,4311
34.306546,S,3637
34.307582,E,1289
34.307582,H,1000
34.307582,I,763
34.307582,R,4311
34.307582,S,3636
34.308586,E,1289
34.308586,H,1000
34.308586,I,762
34.308586,R,4312
34.308586,S,3636
34.309239,E,1289
34.309239,H,1000
34.309239,I,761
34.309239,R,4313
34.309239,S,3636
34.310040,E,1288
34.310040,H,1000
34.310040,I,762
34.310040,R,4313
34.310040,S,3636
34.312833,E,1289
34.312833,H,1000
34.312833,I,762
34.312833,R,4313
34.312833,S,3635
34.313996,E,1288
34.313996,H,1000
34.313996,I,763
34.313996,R,4313
34.313996,S,3635
34.314903,E,1288
34.314903,H,1000
34.314903,I,762
34.314903,R,4314
34.314903,S,3635
34.319150,E,1289
34.319150,H,1000
34.319150,I,762
34.319150,R,4314
34.319150,S,3634
34.319441,E,1288
34.319441,H,1000
34.319441,I,763
34.319441,R,4314
34.319441,S,3634
34.320568,E,1288
34.320568,H,1000
34.320568,I,762
34.320568,R,4315
34.320568,S,3634
34.321119,E,1288
34.321119,H,1000
34.321119,I,761
34.321119,R,4316
34.321119,S,3634
34.323257,E,1288
34.323257,H,1000
34.323257,I,760
34.323257,R,4317
34.323257,S,3634
34.324677,E,1287
34.324677,H,1000
34.324677,I,761
34.324677,R,4317
34.324677,S,3634
34.325533,E,1288
34.325533,H,1000
34.325533,I,761
34.325533,R,4317
34.325533,S,3633
34.327655,E,1288
34.327655,H,1000
34.327655,I,760
34.327655,R,4318
34.327655,S,3633
34.329549,E,1288
34.329549,H,1000
34.329549,I,759
34.329549,R,4319
34.329549,S,3633
34.329641,E,1287
34.329641,H,1000
34.329641,I,760
34.329641,R,4319
34.329641,S,3633
34.334257,E,1288
34.334257,H,1000
34.334257,I,760
34.334257,R,4319
34.334257,S,3632
34.334757,E,1287
34.334757,H,1000
34.334757,I,761
34.334757,R,4319
34.334757,S,3632
34.335611,E,1287
34.335611,H,1000
34.335611,I,760
34.335611,R,4320
34.335611,S,3632
34.335717,E,1286
34.335717,H,1000
34.335717,I,761
34.335717,R,4320
34.335717,S,3632
34.341286,E,1285
34.341286,H,1000
34.341286,I,762
34.341286,R,4320
34.341286,S,3632
34.341977,E,1285
34.341977,H,1000
34.341977,I,761
34.341977,R,4321
34.341977,S,3632
34.342407,E,1286
34.342407,H,1000
34.342407,I,761
34.342407,R,4321
34.342407,S,3631
34.344082,E,1287
34.344082,H,1000
34.344082,I,761
34.344082,R,4321
34.344082,S,3630
34.345486,E,1286
34.345486,H,1000
34.345486,I,762
34.345486,R,4321
34.345486,S,3630
34.346411,E,1287
34.346411,H,1000
34.346411,I,762
34.346411,R,4321
34.346411,S,3629
34.347739,E,1288
34.347739,H,1000
34.347739,I,762
34.347739,R,4321
34.347739,S,3628
34.349742,E,1288
34.349742,H,1000
34.349742,I,761
34.349742,R,4322
34.349742,S,3628
34.350231,E,1289
34.350231,H,1000
34.350231,I,761
34.350231,R,4322
34.350231,S,3627
34.350996,E,1288
34.350996,H,1000
34.350996,I,762
34.350996,R,4322
34.350996,S,3627
34.352941,E,1289
34.352941,H,1000
34.352941,I,762
34.352941,R,4322
34.352941,S,3626
34.355123,E,1288
34.355123,H,1000
34.355123,I,763
34.355123,R,4322
34.355123,S,3626
34.355263,E,1287
34.355263,H,1000
34.355263,I,764
34.355263,R,4322
34.355263,S,3626
34.357320,E,1288
34.357320,H,1000
34.357320,I,764
34.357320,R,4322
34.357320,S,3625
34.358613,E,1288
34.358613,H,1000
34.358613,I,763
34.358613,R,4323
34.358613,S,3625
34.358887,E,1289
34.358887,H,1000
34.358887,I,763
34.358887,R,4323
34.358887,S,3624
34.361281,E,1288
34.361281,H,1000
34.361281,I,764
34.361281,R,4323
34.361281,S,3624
34.362117,E,1288
34.362117,H,1000
34.362117,I,763
34.362117,R,4324
34.362117,S,3624
34.362154,E,1287
34.362154,H,1000
34.362154,I,764
34.362154,R,4324
34.362154,S,3624
34.363083,E,1288
34.363083,H,1000
34.363083,I,764
34.363083,R,4324
34.363083,S,3623
34.365735,E,1287
34.365735,H,1000
34.365735,I,765
34.365735,R,4324
34.365735,S,3623
34.371675,E,1288
34.371675,H,1000
34.371675,I,765
34.371675,R,4324
34.371675,S,3622
34.373174,E,1289
34.373174,H,1000
34.373174,I,765
34.373174,R,4324
34.373174,S,3621
34.373402,E,1290
34.373402,H,1000
34.373402,I,765
34.373402,R,4324
34.373402,S,3620
34.377150,E,1291
34.377150,H,1000
34.377150,I,765
34.377150,R,4324
34.377150,S,3619
34.381229,E,1291
